"","profilID","insurer","coverage","price.x","price.y","Var_Price","price","type","level","id","applicantcount","loannb","firstloan_amount","firstloan_type","firstloan_type_tax","firstloan_rate","firstloan_duration_years","firstloan_differ","contract_start_days","primary_applicant_sex","primary_applicant_age","primary_applicant_marital_status","post_code","primary_applicant_occupation_code","primary_applicant_contract","primary_applicant_working_time","primary_applicant_travel","primary_applicant_risk","primary_applicant_smoke","primary_applicant_share","secondary_applicant_sex","secondary_applicant_age","secondary_applicant_marital_status","secondary_applicant_occupation_code","secondary_applicant_contract","secondary_applicant_working_time","secondary_applicant_travel","secondary_applicant_risk","secondary_applicant_smoke","secondary_applicant_share","contract_start_date"
"361","LOAN2017_422","Groupe AXA","Minimum",4224,4271,-0.0110044486068837,4224,"CLASSIQUE","LOAN2017",422,"Non",1,169000,"Amortissable","Fixe","1,3",20,6,81,"Homme",43,"Concubinage",91160,"Salarié ","CDI","Temps plein","Non","Non","Non",0.7,"Homme","39","Célibataire","Salarié ","CDI","Temps partiel","Non","Non","oui","0.3",NA
"362","LOAN2017_423","Groupe AXA","Minimum",1314,1288,0.0201863354037266,1314,"CLASSIQUE","LOAN2017",423,"Oui",1,164300,"Amortissable","Fixe","1",20,0,160,"Homme",28,"Marié",17100,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"363","LOAN2017_424","Groupe AXA","Minimum",4085,4131,-0.0111353183248608,4085,"CLASSIQUE","LOAN2017",424,"Non",1,190443,"Amortissable","Fixe","1,3",15,0,133,"Homme",39,"Célibataire",37370,"Salarié ","TNS","Temps plein","Moins de 15.000 km par an","Non","Non",0.5,"Homme","52","Marié","Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","Non","0.5",NA
"364","LOAN2017_425","Groupe AXA","Minimum",10627,10749,-0.0113498930133036,10627,"CLASSIQUE","LOAN2017",425,"Oui",1,152500,"Amortissable","Fixe","2,2",15,0,107,"Femme",53,"Pacs",35720,"Salarié cadre","CDI","Temps plein","Non","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"365","LOAN2017_43","Groupe AXA","Formule Optimum",2948,3062,-0.0372305682560418,2948,"CLASSIQUE","LOAN2017",43,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Oui","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"366","LOAN2017_43","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",43,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Oui","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"367","LOAN2017_430","Groupe AXA","Minimum",861,837,0.0286738351254481,861,"CLASSIQUE","LOAN2017",430,"Oui",1,114910,"Amortissable","Fixe","1,8",20,0,215,"Femme",26,"Pacs",63510,"Enseignant","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"368","LOAN2017_44","Groupe AXA","Minimum",612,639,-0.0422535211267606,612,"CLASSIQUE","LOAN2017",44,"Non",1,50000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"369","LOAN2017_45","Groupe AXA","Formule Optimum",1966,2041,-0.0367466927976482,1966,"CLASSIQUE","LOAN2017",45,"Non",1,100000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"370","LOAN2017_45","Groupe AXA","Minimum",1227,1278,-0.039906103286385,1227,"CLASSIQUE","LOAN2017",45,"Non",1,100000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"371","LOAN2017_46","Groupe AXA","Minimum",2452,2557,-0.0410637465780211,2452,"CLASSIQUE","LOAN2017",46,"Non",1,200000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"372","LOAN2017_47","Groupe AXA","Formule Optimum",4914,5104,-0.0372257053291536,4914,"CLASSIQUE","LOAN2017",47,"Non",1,250000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"373","LOAN2017_47","Groupe AXA","Minimum",3066,3196,-0.0406758448060075,3066,"CLASSIQUE","LOAN2017",47,"Non",1,250000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"374","LOAN2017_48","Groupe AXA","Formule Optimum",6880,7146,-0.0372236216064932,6880,"CLASSIQUE","LOAN2017",48,"Non",1,350000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"375","LOAN2017_48","Groupe AXA","Minimum",4292,4474,-0.0406794814483683,4292,"CLASSIQUE","LOAN2017",48,"Non",1,350000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"376","LOAN2017_49","Groupe AXA","Minimum",4905,5113,-0.0406806180324663,4905,"CLASSIQUE","LOAN2017",49,"Non",1,400000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"377","LOAN2017_5","Groupe AXA","Formule Optimum",3961,4103,-0.0346088228125762,3961,"CLASSIQUE","LOAN2017",5,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",40,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"378","LOAN2017_5","Groupe AXA","Minimum",2492,2585,-0.0359767891682785,2492,"CLASSIQUE","LOAN2017",5,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",40,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"379","LOAN2017_50","Groupe AXA","Minimum",5519,5753,-0.0406744307317921,5519,"CLASSIQUE","LOAN2017",50,"Non",1,450000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"380","LOAN2017_51","Groupe AXA","Minimum",6132,6392,-0.0406758448060075,6132,"CLASSIQUE","LOAN2017",51,"Non",1,500000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"381","LOAN2017_52","Groupe AXA","Formule Optimum",2957,3072,-0.0374348958333334,2957,"CLASSIQUE","LOAN2017",52,"Non",1,150000,"Amortissable","Fixe","1,7",20,1,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"382","LOAN2017_52","Groupe AXA","Minimum",1845,1923,-0.0405616224648986,1845,"CLASSIQUE","LOAN2017",52,"Non",1,150000,"Amortissable","Fixe","1,7",20,1,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"383","LOAN2017_53","Groupe AXA","Formule Optimum",2968,3082,-0.0369889682024659,2968,"CLASSIQUE","LOAN2017",53,"Non",1,150000,"Amortissable","Fixe","1,7",20,2,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"384","LOAN2017_53","Groupe AXA","Minimum",1851,1930,-0.0409326424870466,1851,"CLASSIQUE","LOAN2017",53,"Non",1,150000,"Amortissable","Fixe","1,7",20,2,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"385","LOAN2017_54","Groupe AXA","Formule Optimum",2977,3092,-0.0371927554980596,2977,"CLASSIQUE","LOAN2017",54,"Non",1,150000,"Amortissable","Fixe","1,7",20,3,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"386","LOAN2017_54","Groupe AXA","Minimum",1858,1936,-0.0402892561983471,1858,"CLASSIQUE","LOAN2017",54,"Non",1,150000,"Amortissable","Fixe","1,7",20,3,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"387","LOAN2017_55","Groupe AXA","Minimum",1864,1943,-0.0406587750900669,1864,"CLASSIQUE","LOAN2017",55,"Non",1,150000,"Amortissable","Fixe","1,7",20,4,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"388","LOAN2017_56","Groupe AXA","Formule Optimum",2998,3113,-0.0369418567298426,2998,"CLASSIQUE","LOAN2017",56,"Non",1,150000,"Amortissable","Fixe","1,7",20,5,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"389","LOAN2017_56","Groupe AXA","Minimum",1870,1950,-0.041025641025641,1870,"CLASSIQUE","LOAN2017",56,"Non",1,150000,"Amortissable","Fixe","1,7",20,5,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"390","LOAN2017_57","Groupe AXA","Minimum",1902,1983,-0.0408472012102874,1902,"CLASSIQUE","LOAN2017",57,"Non",1,150000,"Amortissable","Fixe","1,7",20,10,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"391","LOAN2017_58","Groupe AXA","Formule Optimum",3099,3220,-0.0375776397515528,3099,"CLASSIQUE","LOAN2017",58,"Non",1,150000,"Amortissable","Fixe","1,7",20,15,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"392","LOAN2017_58","Groupe AXA","Minimum",1934,2016,-0.0406746031746031,1934,"CLASSIQUE","LOAN2017",58,"Non",1,150000,"Amortissable","Fixe","1,7",20,15,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"393","LOAN2017_59","Groupe AXA","Minimum",1966,2050,-0.0409756097560976,1966,"CLASSIQUE","LOAN2017",59,"Non",1,150000,"Amortissable","Fixe","1,7",20,20,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"394","LOAN2017_6","Groupe AXA","Minimum",3455,3563,-0.0303115352231266,3455,"CLASSIQUE","LOAN2017",6,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",45,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"395","LOAN2017_60","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",60,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,180,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"396","LOAN2017_61","Groupe AXA","Formule Optimum",2948,3062,-0.0372305682560418,2948,"CLASSIQUE","LOAN2017",61,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,270,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"397","LOAN2017_61","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",61,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,270,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"398","LOAN2017_62","Groupe AXA","Formule Optimum",2888,3000,-0.0373333333333333,2888,"CLASSIQUE","LOAN2017",62,"Non",1,150000,"Amortissable","Fixe","1",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"399","LOAN2017_62","Groupe AXA","Minimum",1801,1878,-0.0410010649627263,1801,"CLASSIQUE","LOAN2017",62,"Non",1,150000,"Amortissable","Fixe","1",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"400","LOAN2017_63","Groupe AXA","Formule Optimum",2901,3013,-0.0371722535678726,2901,"CLASSIQUE","LOAN2017",63,"Non",1,150000,"Amortissable","Fixe","1,15",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"401","LOAN2017_63","Groupe AXA","Minimum",1810,1886,-0.0402969247083775,1810,"CLASSIQUE","LOAN2017",63,"Non",1,150000,"Amortissable","Fixe","1,15",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"402","LOAN2017_64","Groupe AXA","Formule Optimum",2914,3026,-0.0370125578321217,2914,"CLASSIQUE","LOAN2017",64,"Non",1,150000,"Amortissable","Fixe","1,3",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"403","LOAN2017_64","Groupe AXA","Minimum",1818,1895,-0.0406332453825857,1818,"CLASSIQUE","LOAN2017",64,"Non",1,150000,"Amortissable","Fixe","1,3",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"404","LOAN2017_65","Groupe AXA","Minimum",1826,1903,-0.0404624277456648,1826,"CLASSIQUE","LOAN2017",65,"Non",1,150000,"Amortissable","Fixe","1,45",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"405","LOAN2017_66","Groupe AXA","Formule Optimum",2939,3053,-0.0373403209957419,2939,"CLASSIQUE","LOAN2017",66,"Non",1,150000,"Amortissable","Fixe","1,6",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"406","LOAN2017_66","Groupe AXA","Minimum",1834,1911,-0.0402930402930403,1834,"CLASSIQUE","LOAN2017",66,"Non",1,150000,"Amortissable","Fixe","1,6",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"407","LOAN2017_67","Groupe AXA","Minimum",1850,1929,-0.0409538621047175,1850,"CLASSIQUE","LOAN2017",67,"Non",1,150000,"Amortissable","Fixe","1,9",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"408","LOAN2017_68","Groupe AXA","Minimum",1858,1937,-0.0407847186370677,1858,"CLASSIQUE","LOAN2017",68,"Non",1,150000,"Amortissable","Fixe","2,05",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"409","LOAN2017_69","Groupe AXA","Formule Optimum",2990,3106,-0.0373470701867353,2990,"CLASSIQUE","LOAN2017",69,"Non",1,150000,"Amortissable","Fixe","2,2",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"410","LOAN2017_69","Groupe AXA","Minimum",1866,1945,-0.0406169665809769,1866,"CLASSIQUE","LOAN2017",69,"Non",1,150000,"Amortissable","Fixe","2,2",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"411","LOAN2017_7","Groupe AXA","Formule Optimum",7617,7761,-0.0185543100115965,7617,"CLASSIQUE","LOAN2017",7,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",50,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"412","LOAN2017_7","Groupe AXA","Minimum",4957,5088,-0.0257468553459119,4957,"CLASSIQUE","LOAN2017",7,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",50,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"413","LOAN2017_70","Groupe AXA","Formule Optimum",3003,3121,-0.037808394745274,3003,"CLASSIQUE","LOAN2017",70,"Non",1,150000,"Amortissable","Fixe","2,35",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"414","LOAN2017_70","Groupe AXA","Minimum",1874,1954,-0.0409416581371546,1874,"CLASSIQUE","LOAN2017",70,"Non",1,150000,"Amortissable","Fixe","2,35",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"415","LOAN2017_71","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",71,"Non",1,150000,"Amortissable","Variable","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"416","LOAN2017_72","Groupe AXA","Minimum",1798,1806,-0.00442967884828349,1798,"CLASSIQUE","LOAN2017",72,"Oui",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
"417","LOAN2017_73","Groupe AXA","Minimum",1583,1578,0.00316856780735097,1583,"CLASSIQUE","LOAN2017",73,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","25","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"418","LOAN2017_74","Groupe AXA","Formule Optimum",4887,4902,-0.00305997552019588,4887,"CLASSIQUE","LOAN2017",74,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","50","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"419","LOAN2017_74","Groupe AXA","Minimum",3134,3165,-0.00979462875197468,3134,"CLASSIQUE","LOAN2017",74,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","50","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"420","LOAN2017_75","Groupe AXA","Formule Optimum",3465,3642,-0.0485996705107083,3465,"CLASSIQUE","LOAN2017",75,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Agriculteur","CDI","Temps plein","Non","Non","Non","0.3",NA
"421","LOAN2017_75","Groupe AXA","Minimum",2072,2179,-0.0491050940798532,2072,"CLASSIQUE","LOAN2017",75,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Agriculteur","CDI","Temps plein","Non","Non","Non","0.3",NA
"422","LOAN2017_76","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",76,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Recherche d'emploi","None","None","None","None","Non","0.3",NA
"423","LOAN2017_77","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",77,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Chef d'entreprise","CDI","Temps plein","Non","Non","Non","0.3",NA
"424","LOAN2017_79","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",79,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Entre 15.000 et 20.000 km par an","Non","Non","0.3",NA
"425","LOAN2017_8","Groupe AXA","Minimum",7319,7557,-0.0314939790922324,7319,"CLASSIQUE","LOAN2017",8,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",55,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.3",NA
"426","LOAN2017_80","Groupe AXA","Formule Optimum",2948,3062,-0.0372305682560418,2948,"CLASSIQUE","LOAN2017",80,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Oui","Non","0.3",NA
"427","LOAN2017_80","Groupe AXA","Minimum",1839,1917,-0.0406885758998435,1839,"CLASSIQUE","LOAN2017",80,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Oui","Non","0.3",NA
"428","LOAN2017_81","Groupe AXA","Minimum",2234,2361,-0.0537907666243117,2234,"CLASSIQUE","LOAN2017",81,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.7,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Oui","0.3",NA
"429","LOAN2017_82","Groupe AXA","Formule Optimum",2990,3179,-0.059452658068575,2990,"CLASSIQUE","LOAN2017",82,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.5,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.5",NA
"430","LOAN2017_82","Groupe AXA","Minimum",1867,1991,-0.0622802611752888,1867,"CLASSIQUE","LOAN2017",82,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.5,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.5",NA
"431","LOAN2017_83","Groupe AXA","Minimum",1811,1843,-0.0173629951166576,1811,"CLASSIQUE","LOAN2017",83,"Non",1,150000,"Amortissable","Fixe","1,7",20,0,70,"Homme",36,"Marié",75006,"Salarié cadre","CDI","Temps plein","Non","Non","Non",0.9,"Femme","37","Marié","Salarié cadre","CDI","Temps plein","Non","Non","Non","0.1",NA
"432","LOAN2017_84","Groupe AXA","Minimum",6403,6491,-0.0135572330919735,6403,"CLASSIQUE","LOAN2017",84,"Oui",1,113137,"Amortissable","Fixe","1,8",25,0,144,"Femme",41,"Marié",92370,"Salarié cadre","CDI","Temps plein","Moins de 15.000 km par an","Non","oui",1,"None","None","None","None","None","None","None","None","None","None",NA
"433","LOAN2017_85","Groupe AXA","Minimum",1485,1476,0.00609756097560976,1485,"CLASSIQUE","LOAN2017",85,"Oui",1,132500,"Amortissable","Fixe","2,1",22,0,135,"Homme",31,"Marié",93290,"Fonctionnaire","CDI","Temps plein","Non","Non","Non",1,"None","None","None","None","None","None","None","None","None","None",NA
